# wavenumber (cm^-1)	 Absorbance
3836.9570587277,0.0087107643
3836.7159984112,0.0086499453
3836.4749380946,0.0086202389
3836.2338777781,0.0086217439
3835.9928174615,0.0086595835
3835.7517571449,0.0087146992
3835.5106968284,0.0087189777
3835.2696365118,0.0086782537
3835.0285761952,0.0086593460
3834.7875158787,0.0086771185
3834.5464555621,0.0086995400
3834.3053952456,0.0086895041
3834.0643349290,0.0086439243
3833.8232746124,0.0086142970
3833.5822142959,0.0086275525
3833.3411539793,0.0086548831
3833.1000936627,0.0086896885
3832.8590333462,0.0087199816
3832.6179730296,0.0087001473
3832.3769127131,0.0086558340
3832.1358523965,0.0086652879
3831.8947920799,0.0087135369
3831.6537317634,0.0087080961
3831.4126714468,0.0086613270
3831.1716111302,0.0086638089
3830.9305508137,0.0086886594
3830.6894904971,0.0086715994
3830.4484301805,0.0086280014
3830.2073698640,0.0085995374
3829.9663095474,0.0086329924
3829.7252492309,0.0087030781
3829.4841889143,0.0087227812
3829.2431285977,0.0086797597
3829.0020682812,0.0086271567
3828.7610079646,0.0086306417
3828.5199476480,0.0086855162
3828.2788873315,0.0087111862
